timestamp,latitude,longitude,PM25,PM10
2024-04-16 17:12:13,34.02184,-118.288556,,
2024-04-16 17:13:24,34.021206,-118.289209,,
2024-04-16 17:13:25,34.021318,-118.289284,,
2024-04-16 17:13:31,34.021195,-118.289334,,
2024-04-16 17:13:59,34.02123,-118.28873,,
2024-04-16 17:14:09,34.021206,-118.288506,,
2024-04-16 17:14:14,34.02112,-118.288442,,
2024-04-16 17:14:20,34.02109,-118.288321,,
2024-04-16 17:14:25,34.021076,-118.288211,,
2024-04-16 17:14:29,34.021,-118.288147,,
2024-04-16 17:14:32,34.021296,-118.288061,,
2024-04-16 17:14:34,34.021397,-118.288197,,
2024-04-16 17:14:35,34.021545,-118.288403,,
2024-04-16 17:14:44,34.021586,-118.288269,,
2024-04-16 17:14:51,34.02165,-118.288186,,
2024-04-16 17:14:59,34.021533,-118.288026,,
2024-04-16 17:15:09,34.021514,-118.287909,,
2024-04-16 17:15:17,34.021496,-118.287799,,
2024-04-16 17:15:21,34.021439,-118.28768,,
2024-04-16 17:15:26,34.021419,-118.287572,,
2024-04-16 17:15:33,34.021365,-118.287474,,
2024-04-16 17:15:45,34.021316,-118.28738,,
2024-04-16 17:15:52,34.021275,-118.287281,,
2024-04-16 17:15:58,34.021335,-118.287186,,
2024-04-16 17:16:04,34.021344,-118.287074,,
2024-04-16 17:16:14,34.021437,-118.287057,,
2024-04-16 17:16:22,34.021528,-118.287029,,
2024-04-16 17:16:32,34.021621,-118.287053,,
2024-04-16 17:16:40,34.021777,-118.286966,,
2024-04-16 17:16:43,34.021773,-118.286848,,
2024-04-16 17:16:47,34.021704,-118.286724,,
2024-04-16 17:16:49,34.021816,-118.286777,,
2024-04-16 17:16:55,34.021895,-118.286704,,
2024-04-16 17:17:03,34.021913,-118.286583,,
2024-04-16 17:17:12,34.021845,-118.286491,,
2024-04-16 17:17:14,34.021742,-118.286437,,
2024-04-16 17:17:20,34.021648,-118.286432,,
2024-04-16 17:17:24,34.021548,-118.286391,,
2024-04-16 17:17:29,34.021452,-118.286348,,
2024-04-16 17:17:40,34.02135,-118.286331,,
2024-04-16 17:17:47,34.021327,-118.286205,,
2024-04-16 17:17:49,34.021396,-118.286121,,
2024-04-16 17:17:51,34.021498,-118.285995,,
2024-04-16 17:17:52,34.021568,-118.285892,,
2024-04-16 17:17:56,34.021568,-118.285774,,
2024-04-16 17:18:03,34.021582,-118.285659,,
2024-04-16 17:18:10,34.021553,-118.285541,,
2024-04-16 17:18:20,34.021565,-118.28543,,
2024-04-16 17:18:27,34.021467,-118.285421,,
2024-04-16 17:18:32,34.021396,-118.285335,,
2024-04-16 17:18:37,34.021406,-118.285196,,
2024-04-16 17:18:45,34.021421,-118.285085,,
2024-04-16 17:18:56,34.021445,-118.284979,,
2024-04-16 17:18:59,34.021524,-118.285061,,
2024-04-16 17:19:09,34.021647,-118.284938,,
2024-04-16 17:19:13,34.021707,-118.284841,,
2024-04-16 17:19:21,34.021734,-118.284725,,
2024-04-16 17:19:30,34.021701,-118.284615,,
2024-04-16 17:19:40,34.021734,-118.284502,,
2024-04-16 17:19:49,34.021806,-118.284425,,
2024-04-16 17:19:57,34.021884,-118.284335,,
2024-04-16 17:20:04,34.021957,-118.284243,,
2024-04-16 17:20:10,34.022049,-118.284215,,
2024-04-16 17:20:17,34.022142,-118.284234,,
2024-04-16 17:20:23,34.022223,-118.284182,,
2024-04-16 17:20:38,34.022305,-118.284129,,
2024-04-16 17:22:04,34.022401,-118.286768,,
2024-04-16 17:22:09,34.022462,-118.286322,,
2024-04-16 17:22:16,34.022592,-118.285949,,
2024-04-16 17:22:18,34.022501,-118.285599,,
2024-04-16 17:22:35,34.022278,-118.284853,,
2024-04-16 17:23:37,34.022278,-118.284853,,
2024-04-16 17:24:14,34.022119,-118.284445,,
2024-04-16 17:25:02,34.022083,-118.284544,,
2024-04-16 17:26:28,34.022204,-118.284547,,
2024-04-16 17:26:43,34.022148,-118.284636,,
2024-04-16 17:27:37,34.022105,-118.284535,,
2024-04-16 17:28:22,34.02217,-118.284634,,
2024-04-16 17:29:55,34.022164,-118.284521,,
2024-04-16 17:30:20,34.02222,-118.284611,,
2024-04-16 17:30:37,34.022171,-118.284432,,
2024-04-16 17:30:42,34.022193,-118.284625,,
2024-04-16 17:30:45,34.022138,-118.284533,,
2024-04-16 17:31:04,34.02208,-118.284438,,
2024-04-16 17:31:27,34.022102,-118.284551,,
2024-04-16 17:31:55,34.022176,-118.284634,,
2024-04-16 17:33:54,34.022173,-118.284497,,
2024-04-16 17:38:27,34.022304,-118.284431,,
2024-04-16 17:40:07,34.02212,-118.284589,,
2024-04-16 17:51:49,34.022162,-118.284708,,
2024-04-16 17:53:06,34.02227,-118.284696,,
2024-04-16 17:59:53,34.022228,-118.284491,,
2024-04-16 18:01:43,34.022146,-118.284376,,
2024-04-16 18:05:30,34.02218,-118.284497,,
2024-04-16 18:07:45,34.022134,-118.284371,,
2024-04-16 18:09:58,34.022235,-118.284407,,
2024-04-16 18:11:00,34.022117,-118.284417,,
2024-04-16 18:18:03,34.022135,-118.284576,,
2024-04-16 18:22:35,34.022056,-118.284647,,
2024-04-16 18:23:29,34.022145,-118.284582,,
2024-04-16 18:24:26,34.022194,-118.284428,,
2024-04-16 18:35:34,34.022098,-118.284447,,
2024-04-16 18:40:05,34.022218,-118.284365,,
2024-04-16 18:41:58,34.02213,-118.284327,,
2024-04-16 18:43:26,34.022119,-118.284453,,
2024-04-16 18:44:21,34.021995,-118.284443,,
2024-04-16 18:57:23,34.022189,-118.284323,,
2024-04-16 18:57:38,34.02215,-118.284439,,
2024-04-16 18:58:06,34.022244,-118.284486,,
2024-04-16 18:58:17,34.022196,-118.284584,,
2024-04-16 18:58:30,34.022109,-118.284205,,
2024-04-16 18:58:31,34.022088,-118.284443,,
2024-04-16 18:58:38,34.022109,-118.284205,,
2024-04-16 18:58:39,34.022066,-118.284386,,
2024-04-16 18:58:40,34.022109,-118.284206,,
2024-04-16 18:59:18,34.022423,-118.2842,,
2024-04-16 18:59:20,34.02236,-118.28417,,
2024-04-16 18:59:21,34.022361,-118.284099,,
2024-04-16 18:59:31,34.02243,-118.284017,,
2024-04-16 18:59:38,34.022515,-118.283974,,
2024-04-16 18:59:44,34.022608,-118.283936,,
2024-04-16 18:59:51,34.022694,-118.283881,,
2024-04-16 18:59:59,34.022754,-118.283785,,
2024-04-16 19:00:07,34.022842,-118.28373,11.0,15.0
2024-04-16 19:00:12,34.022924,-118.283678,11.0,15.0
2024-04-16 19:00:21,34.023009,-118.283626,11.0,15.0
2024-04-16 19:00:29,34.023098,-118.283602,11.0,15.0
2024-04-16 19:00:34,34.023204,-118.283712,11.0,15.0
2024-04-16 19:00:42,34.023294,-118.283735,11.0,15.0
2024-04-16 19:00:50,34.023387,-118.283774,11.0,15.0
2024-04-16 19:00:57,34.023437,-118.283887,11.0,15.0
2024-04-16 19:01:05,34.023517,-118.283959,11.0,15.0
2024-04-16 19:01:39,34.023596,-118.284013,11.0,15.0
2024-04-16 19:01:52,34.023694,-118.284031,11.0,15.0
2024-04-16 19:02:00,34.023779,-118.284086,11.0,15.0
2024-04-16 19:02:07,34.02387,-118.284134,11.0,15.0
2024-04-16 19:02:14,34.023958,-118.284173,11.0,15.0
2024-04-16 19:02:22,34.024052,-118.284195,11.0,15.0
2024-04-16 19:02:31,34.024139,-118.284232,11.0,15.0
2024-04-16 19:02:40,34.024221,-118.284284,11.0,15.0
2024-04-16 19:02:46,34.024304,-118.284347,11.0,15.0
2024-04-16 19:02:52,34.024386,-118.284402,11.0,15.0
2024-04-16 19:03:00,34.024487,-118.28444,11.0,15.0
2024-04-16 19:03:10,34.02458,-118.284492,11.0,15.0
2024-04-16 19:03:18,34.02467,-118.284536,11.0,15.0
2024-04-16 19:03:25,34.024752,-118.284603,11.0,15.0
2024-04-16 19:03:31,34.024851,-118.284657,11.0,15.0
2024-04-16 19:03:36,34.024948,-118.284687,11.0,15.0
2024-04-16 19:03:44,34.025034,-118.284722,11.0,15.0
2024-04-16 19:03:51,34.025118,-118.284653,11.0,15.0
2024-04-16 19:03:59,34.025206,-118.28461,11.0,15.0
2024-04-16 19:04:05,34.025289,-118.284546,11.0,15.0
2024-04-16 19:04:16,34.025384,-118.284583,11.0,15.0
2024-04-16 19:04:21,34.025485,-118.284633,11.0,15.0
2024-04-16 19:04:35,34.025566,-118.28458,11.0,15.0
2024-04-16 19:04:37,34.025659,-118.284516,11.0,15.0
2024-04-16 19:04:42,34.025741,-118.28447,11.0,15.0
2024-04-16 19:04:54,34.02595,-118.28456,11.0,15.0
2024-04-16 19:04:55,34.025828,-118.284598,11.0,15.0
2024-04-16 19:05:01,34.025735,-118.284627,11.0,15.0
2024-04-16 19:05:07,34.026009,-118.284984,11.0,15.0
2024-04-16 19:05:08,34.025872,-118.284846,11.0,15.0
2024-04-16 19:05:14,34.025694,-118.284638,11.0,15.0
2024-04-16 19:05:26,34.025664,-118.284525,11.0,15.0
2024-04-16 19:06:02,34.025704,-118.284632,11.0,15.0
2024-04-16 19:06:20,34.02564,-118.284508,11.0,15.0
2024-04-16 19:06:32,34.025758,-118.284693,11.0,15.0
2024-04-16 19:06:39,34.025705,-118.284603,11.0,15.0
2024-04-16 19:08:07,34.025627,-118.284542,11.0,15.0
2024-04-16 19:08:13,34.02572,-118.284727,11.0,15.0
2024-04-16 19:08:19,34.025628,-118.28464,11.0,15.0
2024-04-16 19:08:25,34.025803,-118.284801,11.0,15.0
2024-04-16 19:08:43,34.025749,-118.28469,11.0,15.0
2024-04-16 19:08:55,34.025656,-118.284574,11.0,15.0
2024-04-16 19:09:07,34.025782,-118.284735,11.0,15.0
2024-04-16 19:09:19,34.025665,-118.284585,11.0,15.0
2024-04-16 19:09:25,34.025799,-118.284745,11.0,15.0
2024-04-16 19:09:43,34.025683,-118.284638,11.0,15.0
2024-04-16 19:10:56,34.025636,-118.284532,11.0,15.0
2024-04-16 19:11:16,34.025579,-118.28471,11.0,15.0
2024-04-16 19:11:18,34.025485,-118.284636,11.0,15.0
2024-04-16 19:11:21,34.025416,-118.284738,11.0,15.0
2024-04-16 19:11:29,34.025352,-118.284654,11.0,15.0
2024-04-16 19:11:30,34.025203,-118.284765,11.0,15.0
2024-04-16 19:11:31,34.025157,-118.284621,11.0,15.0
2024-04-16 19:11:32,34.025358,-118.284575,11.0,15.0
2024-04-16 19:11:35,34.025525,-118.284577,11.0,15.0
2024-04-16 19:11:39,34.025608,-118.284514,11.0,15.0
2024-04-16 19:11:45,34.025586,-118.284399,11.0,15.0
2024-04-16 19:11:49,34.025618,-118.284292,11.0,15.0
2024-04-16 19:11:55,34.025595,-118.284187,11.0,15.0
2024-04-16 19:12:01,34.025602,-118.284076,11.0,15.0
2024-04-16 19:12:08,34.025595,-118.283962,11.0,15.0
2024-04-16 19:12:15,34.025605,-118.283847,11.0,15.0
2024-04-16 19:12:22,34.025584,-118.283739,11.0,15.0
2024-04-16 19:12:30,34.025573,-118.283623,11.0,15.0
2024-04-16 19:12:37,34.025556,-118.283505,11.0,15.0
2024-04-16 19:12:44,34.025529,-118.283398,11.0,15.0
2024-04-16 19:12:51,34.025495,-118.283297,11.0,15.0
2024-04-16 19:13:00,34.02545,-118.283184,11.0,15.0
2024-04-16 19:13:07,34.025403,-118.283076,11.0,15.0
2024-04-16 19:13:14,34.025355,-118.28297,11.0,15.0
2024-04-16 19:13:20,34.025311,-118.282873,11.0,15.0
2024-04-16 19:13:28,34.02526,-118.28276,11.0,15.0
2024-04-16 19:13:35,34.025228,-118.282647,11.0,15.0
2024-04-16 19:13:42,34.025168,-118.282556,11.0,15.0
2024-04-16 19:13:51,34.02512,-118.282449,11.0,15.0
2024-04-16 19:13:59,34.025073,-118.282341,11.0,15.0
2024-04-16 19:14:06,34.02503,-118.282245,11.0,15.0
2024-04-16 19:14:14,34.024984,-118.28214,11.0,15.0
2024-04-16 19:14:20,34.024918,-118.281989,11.0,15.0
2024-04-16 19:14:24,34.024931,-118.281872,11.0,15.0
2024-04-16 19:14:32,34.024873,-118.281763,11.0,15.0
2024-04-16 19:14:39,34.02482,-118.281665,11.0,15.0
2024-04-16 19:14:50,34.024772,-118.28155,11.0,15.0
2024-04-16 19:14:56,34.024711,-118.281462,11.0,15.0
2024-04-16 19:15:04,34.0247,-118.281334,11.0,15.0
2024-04-16 19:15:10,34.024628,-118.28122,11.0,15.0
2024-04-16 19:15:19,34.024604,-118.28111,11.0,15.0
2024-04-16 19:15:27,34.024562,-118.281007,11.0,15.0
2024-04-16 19:15:34,34.024481,-118.280923,11.0,15.0
2024-04-16 19:15:43,34.024424,-118.280821,11.0,15.0
2024-04-16 19:15:50,34.02437,-118.28072,11.0,15.0
2024-04-16 19:15:57,34.024318,-118.280626,11.0,15.0
2024-04-16 19:16:05,34.024272,-118.280525,11.0,15.0
2024-04-16 19:16:11,34.024245,-118.280419,11.0,15.0
2024-04-16 19:16:18,34.024205,-118.280322,11.0,15.0
2024-04-16 19:16:28,34.024161,-118.280208,11.0,15.0
2024-04-16 19:16:35,34.024088,-118.280111,11.0,15.0
2024-04-16 19:16:41,34.024028,-118.280013,11.0,15.0
2024-04-16 19:16:48,34.023997,-118.279899,11.0,15.0
2024-04-16 19:16:56,34.023946,-118.279797,11.0,15.0
2024-04-16 19:17:04,34.023901,-118.279696,11.0,15.0
2024-04-16 19:17:12,34.023854,-118.279587,11.0,15.0
2024-04-16 19:17:18,34.023809,-118.279483,11.0,15.0
2024-04-16 19:17:25,34.023766,-118.279385,11.0,15.0
2024-04-16 19:17:31,34.023722,-118.279284,11.0,15.0
2024-04-16 19:17:39,34.023672,-118.279173,11.0,15.0
2024-04-16 19:17:51,34.02376,-118.279125,11.0,15.0
2024-04-16 19:17:55,34.023842,-118.279065,11.0,15.0
2024-04-16 19:18:00,34.023893,-118.278974,11.0,15.0
2024-04-16 19:18:07,34.023977,-118.278913,11.0,15.0
2024-04-16 19:18:15,34.024062,-118.278842,11.0,15.0
2024-04-16 19:18:21,34.024142,-118.278771,11.0,15.0
2024-04-16 19:18:28,34.024228,-118.278718,11.0,15.0
2024-04-16 19:18:37,34.024303,-118.278639,11.0,15.0
2024-04-16 19:18:44,34.024389,-118.278575,11.0,15.0
2024-04-16 19:18:50,34.024477,-118.278531,11.0,15.0
2024-04-16 19:19:05,34.024556,-118.278416,11.0,15.0
2024-04-16 19:19:06,34.024468,-118.278602,11.0,15.0
2024-04-16 19:19:07,34.024604,-118.278385,11.0,15.0
2024-04-16 19:19:11,34.024511,-118.278462,11.0,15.0
2024-04-16 19:19:28,34.024495,-118.278594,11.0,15.0
2024-04-16 19:19:29,34.024595,-118.278463,11.0,15.0
2024-04-16 19:19:45,34.024631,-118.278591,11.0,15.0
2024-04-16 19:19:47,34.024723,-118.278821,11.0,15.0
2024-04-16 19:19:53,34.024761,-118.27893,11.0,15.0
2024-04-16 19:20:01,34.024845,-118.279048,11.0,15.0
2024-04-16 19:20:07,34.024859,-118.279162,11.0,15.0
2024-04-16 19:20:16,34.02497,-118.279185,11.0,15.0
2024-04-16 19:20:22,34.025086,-118.279203,11.0,15.0
2024-04-16 19:26:09,34.024982,-118.279122,11.0,15.0
2024-04-16 19:26:10,34.025146,-118.279207,11.0,15.0
2024-04-16 19:26:11,34.025128,-118.279197,11.0,15.0
2024-04-16 19:26:30,34.025103,-118.279211,11.0,15.0
2024-04-16 19:51:06,34.024933,-118.279132,11.0,15.0
2024-04-16 19:51:20,34.025097,-118.27921,11.0,15.0
2024-04-16 19:52:28,34.025103,-118.27921,11.0,15.0
2024-04-16 19:55:05,34.024839,-118.279203,11.0,15.0
2024-04-16 19:55:34,34.025105,-118.279211,11.0,15.0
2024-04-16 19:59:20,34.025016,-118.279281,11.0,15.0
2024-04-16 19:59:34,34.025155,-118.279199,11.0,15.0
2024-04-16 20:03:03,34.025002,-118.279258,11.0,15.0
2024-04-16 20:03:07,34.025148,-118.279159,11.0,15.0
2024-04-16 20:03:10,34.025161,-118.27916,11.0,15.0
2024-04-16 20:03:29,34.025106,-118.279208,11.0,15.0
2024-04-16 20:03:43,34.025055,-118.279097,11.0,15.0
2024-04-16 20:03:44,34.025176,-118.27909,11.0,15.0
2024-04-16 20:03:45,34.025016,-118.279039,11.0,15.0
2024-04-16 20:03:48,34.024921,-118.279047,11.0,15.0
2024-04-16 20:03:51,34.025022,-118.279064,11.0,15.0
2024-04-16 20:03:54,34.024933,-118.279041,11.0,15.0
2024-04-16 20:04:01,34.024858,-118.278974,11.0,15.0
2024-04-16 20:04:10,34.024786,-118.278898,11.0,15.0
2024-04-16 20:04:14,34.024716,-118.27882,11.0,15.0
2024-04-16 20:04:19,34.024621,-118.278743,11.0,15.0
2024-04-16 20:04:23,34.024538,-118.278668,11.0,15.0
2024-04-16 20:04:27,34.024445,-118.278604,11.0,15.0
2024-04-16 20:04:31,34.024513,-118.278518,11.0,15.0
2024-04-16 20:04:34,34.024424,-118.278494,11.0,15.0
2024-04-16 20:04:37,34.024331,-118.278483,11.0,15.0
2024-04-16 20:04:38,34.024514,-118.278629,11.0,15.0
2024-04-16 20:04:40,34.02451,-118.278447,11.0,15.0
2024-04-16 20:04:48,34.024569,-118.27856,11.0,15.0
2024-04-16 20:04:58,34.024644,-118.278499,11.0,15.0
2024-04-16 20:05:01,34.024547,-118.278509,11.0,15.0
2024-04-16 20:05:05,34.024448,-118.278552,11.0,15.0
2024-04-16 20:05:09,34.024361,-118.278586,11.0,15.0
2024-04-16 20:05:16,34.024272,-118.278635,11.0,15.0
2024-04-16 20:05:26,34.024178,-118.278708,11.0,15.0
2024-04-16 20:05:34,34.024096,-118.278765,11.0,15.0
2024-04-16 20:05:40,34.023997,-118.278814,11.0,15.0
2024-04-16 20:05:47,34.023909,-118.278848,11.0,15.0
2024-04-16 20:05:55,34.023821,-118.278881,11.0,15.0
2024-04-16 20:06:02,34.023737,-118.278934,11.0,15.0
2024-04-16 20:06:09,34.023669,-118.279022,11.0,15.0
2024-04-16 20:06:16,34.02359,-118.279082,11.0,15.0
2024-04-16 20:06:24,34.023511,-118.27914,11.0,15.0
2024-04-16 20:06:32,34.023423,-118.279226,11.0,15.0
2024-04-16 20:06:39,34.023332,-118.279278,11.0,15.0
2024-04-16 20:06:46,34.023241,-118.279292,11.0,15.0
2024-04-16 20:06:55,34.023174,-118.279368,11.0,15.0
2024-04-16 20:07:00,34.023087,-118.279428,11.0,15.0
2024-04-16 20:07:06,34.022991,-118.279464,11.0,15.0
2024-04-16 20:07:12,34.022893,-118.279499,11.0,15.0
2024-04-16 20:07:40,34.022932,-118.279637,11.0,15.0
2024-04-16 20:07:58,34.022996,-118.279559,11.0,15.0
2024-04-16 20:09:03,34.022945,-118.279592,11.0,15.0
2024-04-16 20:11:16,34.023011,-118.279501,11.0,15.0
2024-04-16 20:11:22,34.022942,-118.279622,11.0,15.0
2024-04-16 20:11:58,34.022972,-118.279482,11.0,15.0
2024-04-16 20:12:06,34.02296,-118.279587,11.0,15.0
2024-04-16 20:13:00,34.022855,-118.279796,11.0,15.0
2024-04-16 20:13:01,34.022844,-118.279595,11.0,15.0
2024-04-16 20:13:08,34.02292,-118.279524,11.0,15.0
2024-04-16 20:13:18,34.022996,-118.279462,11.0,15.0
2024-04-16 20:13:23,34.023062,-118.279387,11.0,15.0
2024-04-16 20:13:34,34.023158,-118.279387,11.0,15.0
2024-04-16 20:13:44,34.023244,-118.279336,11.0,15.0
2024-04-16 20:13:53,34.023326,-118.279277,11.0,15.0
2024-04-16 20:14:01,34.023421,-118.279227,11.0,15.0
2024-04-16 20:14:10,34.023511,-118.279189,11.0,15.0
2024-04-16 20:14:50,34.023594,-118.279129,11.0,15.0
2024-04-16 20:14:59,34.023667,-118.279049,11.0,15.0
2024-04-16 20:15:07,34.023749,-118.278983,11.0,15.0
2024-04-16 20:15:18,34.023841,-118.278921,11.0,15.0
2024-04-16 20:15:26,34.023911,-118.27884,11.0,15.0
2024-04-16 20:15:35,34.023999,-118.278798,11.0,15.0
2024-04-16 20:15:44,34.024094,-118.278769,11.0,15.0
2024-04-16 20:15:51,34.024174,-118.278713,11.0,15.0
2024-04-16 20:16:00,34.024266,-118.278656,11.0,15.0
2024-04-16 20:16:09,34.024342,-118.278579,11.0,15.0
