Timestamp,File Size,URL,File Name
2024-04-17T05:01:56.000Z,1588,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/AirNowWildfire.csv,AirNowWildfire.csv
2024-04-17T00:34:45.000Z,1144123,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041600.dat,HourlyAQObs_2024041600.dat
2024-04-17T01:33:52.000Z,1144215,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041601.dat,HourlyAQObs_2024041601.dat
2024-04-17T02:33:58.000Z,1144041,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041602.dat,HourlyAQObs_2024041602.dat
2024-04-17T03:33:44.000Z,1144205,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041603.dat,HourlyAQObs_2024041603.dat
2024-04-17T04:33:38.000Z,1144048,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041604.dat,HourlyAQObs_2024041604.dat
2024-04-17T05:33:47.000Z,1143459,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041605.dat,HourlyAQObs_2024041605.dat
2024-04-17T06:33:38.000Z,1143310,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041606.dat,HourlyAQObs_2024041606.dat
2024-04-17T07:33:33.000Z,1143044,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041607.dat,HourlyAQObs_2024041607.dat
2024-04-17T08:33:30.000Z,1142970,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041608.dat,HourlyAQObs_2024041608.dat
2024-04-17T09:33:29.000Z,1143455,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041609.dat,HourlyAQObs_2024041609.dat
2024-04-17T10:34:04.000Z,1142832,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041610.dat,HourlyAQObs_2024041610.dat
2024-04-17T11:33:40.000Z,1143285,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041611.dat,HourlyAQObs_2024041611.dat
2024-04-17T12:33:51.000Z,1143406,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041612.dat,HourlyAQObs_2024041612.dat
2024-04-17T13:33:56.000Z,1143478,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041613.dat,HourlyAQObs_2024041613.dat
2024-04-17T14:33:54.000Z,1143461,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041614.dat,HourlyAQObs_2024041614.dat
2024-04-17T15:33:54.000Z,1143465,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041615.dat,HourlyAQObs_2024041615.dat
2024-04-17T16:33:58.000Z,1143297,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041616.dat,HourlyAQObs_2024041616.dat
2024-04-17T17:33:45.000Z,1143290,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041617.dat,HourlyAQObs_2024041617.dat
2024-04-17T18:34:04.000Z,1143275,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041618.dat,HourlyAQObs_2024041618.dat
2024-04-17T19:33:47.000Z,1143538,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041619.dat,HourlyAQObs_2024041619.dat
2024-04-17T20:34:05.000Z,1143697,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041620.dat,HourlyAQObs_2024041620.dat
2024-04-17T21:33:56.000Z,1143948,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041621.dat,HourlyAQObs_2024041621.dat
2024-04-17T22:33:41.000Z,1143970,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041622.dat,HourlyAQObs_2024041622.dat
2024-04-17T23:34:24.000Z,1144253,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyAQObs_2024041623.dat,HourlyAQObs_2024041623.dat
2024-04-18T00:34:24.000Z,769941,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041600.dat,HourlyData_2024041600.dat
2024-04-18T01:34:28.000Z,772149,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041601.dat,HourlyData_2024041601.dat
2024-04-18T02:34:36.000Z,768272,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041602.dat,HourlyData_2024041602.dat
2024-04-18T03:34:34.000Z,769076,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041603.dat,HourlyData_2024041603.dat
2024-04-18T04:34:23.000Z,766017,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041604.dat,HourlyData_2024041604.dat
2024-04-18T05:34:35.000Z,756030,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041605.dat,HourlyData_2024041605.dat
2024-04-18T06:34:30.000Z,751826,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041606.dat,HourlyData_2024041606.dat
2024-04-18T07:35:05.000Z,744798,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041607.dat,HourlyData_2024041607.dat
2024-04-18T08:35:14.000Z,752753,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041608.dat,HourlyData_2024041608.dat
2024-04-18T09:35:35.000Z,759476,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041609.dat,HourlyData_2024041609.dat
2024-04-18T10:34:30.000Z,751751,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041610.dat,HourlyData_2024041610.dat
2024-04-18T11:34:32.000Z,755376,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041611.dat,HourlyData_2024041611.dat
2024-04-18T12:34:29.000Z,756745,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041612.dat,HourlyData_2024041612.dat
2024-04-18T13:34:46.000Z,759478,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041613.dat,HourlyData_2024041613.dat
2024-04-18T14:34:42.000Z,756799,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041614.dat,HourlyData_2024041614.dat
2024-04-18T15:34:49.000Z,754708,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041615.dat,HourlyData_2024041615.dat
2024-04-18T16:34:52.000Z,754121,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041616.dat,HourlyData_2024041616.dat
2024-04-18T17:34:39.000Z,754350,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041617.dat,HourlyData_2024041617.dat
2024-04-18T18:34:42.000Z,752663,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041618.dat,HourlyData_2024041618.dat
2024-04-18T19:34:49.000Z,760303,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041619.dat,HourlyData_2024041619.dat
2024-04-18T20:34:44.000Z,762283,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041620.dat,HourlyData_2024041620.dat
2024-04-18T21:34:51.000Z,769247,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041621.dat,HourlyData_2024041621.dat
2024-04-18T22:34:45.000Z,766853,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041622.dat,HourlyData_2024041622.dat
2024-04-18T23:34:51.000Z,773202,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/HourlyData_2024041623.dat,HourlyData_2024041623.dat
2024-04-17T15:55:20.000Z,2823113,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/KMLPointMaps_Combined-PM.kml,KMLPointMaps_Combined-PM.kml
2024-04-17T15:55:23.000Z,3923020,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/KMLPointMaps_Combined-Total.kml,KMLPointMaps_Combined-Total.kml
2024-04-17T15:55:26.000Z,2519292,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/KMLPointMaps_OZONE-8HR.kml,KMLPointMaps_OZONE-8HR.kml
2024-04-17T15:55:28.000Z,870035,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/KMLPointMaps_PM10-24hr.kml,KMLPointMaps_PM10-24hr.kml
2024-04-17T15:55:29.000Z,2629348,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/KMLPointMaps_PM2.5-24hr.kml,KMLPointMaps_PM2.5-24hr.kml
2024-04-17T05:02:05.000Z,69912,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/Mexico_Region_2016.jpg,Mexico_Region_2016.jpg
2024-04-17T05:02:06.000Z,4223382,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/Monitoring_Site_Locations_V2.dat,Monitoring_Site_Locations_V2.dat
2024-04-17T05:02:07.000Z,57608,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/NOAA_12z_peak_today.jpg,NOAA_12z_peak_today.jpg
2024-04-17T05:02:09.000Z,57544,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/NOAA_12z_peak_tomorrow.jpg,NOAA_12z_peak_tomorrow.jpg
2024-04-17T05:02:10.000Z,57442,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/NOAA_6z_peak_today.jpg,NOAA_6z_peak_today.jpg
2024-04-17T05:02:12.000Z,57490,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/NOAA_6z_peak_tomorrow.jpg,NOAA_6z_peak_tomorrow.jpg
2024-04-17T05:02:13.000Z,316457,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/NOAA_anim.gif,NOAA_anim.gif
2024-04-17T05:02:14.000Z,57608,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/NOAA_peak_today.jpg,NOAA_peak_today.jpg
2024-04-17T05:02:15.000Z,57544,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/NOAA_peak_tomorrow.jpg,NOAA_peak_tomorrow.jpg
2024-04-17T05:02:17.000Z,260922,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/Site_To_ReportingArea.csv,Site_To_ReportingArea.csv
2024-04-17T05:00:33.000Z,2081936,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/US-240414-ForecastToday.grib2,US-240414-ForecastToday.grib2
2024-04-17T05:02:18.000Z,2766774,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/US-240414-max.grib2,US-240414-max.grib2
2024-04-17T05:02:20.000Z,3094320,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/US-240414-max_combined.grib2,US-240414-max_combined.grib2
2024-04-17T05:00:36.000Z,2991756,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/US-240414-max_pm25.grib2,US-240414-max_pm25.grib2
2024-04-17T05:02:21.000Z,2081936,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/US-240415-ForecastToday.grib2,US-240415-ForecastToday.grib2
2024-04-17T05:00:37.000Z,1295484,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/US-240415-ForecastTomorrow.grib2,US-240415-ForecastTomorrow.grib2
2024-04-17T05:02:23.000Z,2766774,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/US-240415-max.grib2,US-240415-max.grib2
2024-04-17T05:02:24.000Z,5364436,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/US-240415-max_combined.grib2,US-240415-max_combined.grib2
2024-04-17T05:02:25.000Z,2987875,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/US-240415-max_pm25.grib2,US-240415-max_pm25.grib2
2024-04-17T05:02:27.000Z,2081936,https://s3-us-west-1.amazonaws.com//files.airnowtech.org/airnow/2024/20240416/US-240416-ForecastToday.grib2,US-240416-ForecastToday.grib2
