ValidDate_x,ValidTime,latitude,longitude,ValidDate_y,Hour,lat_Approx,long_Approx,PM10_AQI,PM25_AQI
04/18/2024,09:38,34.024388,-118.278599,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:38,34.024303,-118.278649,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:38,34.024225,-118.278727,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:38,34.024133,-118.278785,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:38,34.024061,-118.278851,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:38,34.023978,-118.27892,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:39,34.023904,-118.279019,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:39,34.023816,-118.279044,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:39,34.023726,-118.279061,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:39,34.02363,-118.279113,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:39,34.023532,-118.279155,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:39,34.023457,-118.279224,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:39,34.023407,-118.279315,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:40,34.023305,-118.279363,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:40,34.023201,-118.279398,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:40,34.023114,-118.279442,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:40,34.023019,-118.279481,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:40,34.022931,-118.279538,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:40,34.022836,-118.2796,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:40,34.022754,-118.279652,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:40,34.022682,-118.279717,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:41,34.022594,-118.279776,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:41,34.02251,-118.279829,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:41,34.022432,-118.279895,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:41,34.02235,-118.279943,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:41,34.022265,-118.279994,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:41,34.022184,-118.280059,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:41,34.022094,-118.280117,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:41,34.022002,-118.280158,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:41,34.021907,-118.280236,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:42,34.021938,-118.280423,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:42,34.021975,-118.280526,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:42,34.022046,-118.280607,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:42,34.022099,-118.280713,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:42,34.02215,-118.280806,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:42,34.022188,-118.280922,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:42,34.022231,-118.281027,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:42,34.022288,-118.28114,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:43,34.022341,-118.281233,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:43,34.022372,-118.281351,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:43,34.022418,-118.281448,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:43,34.022471,-118.281549,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:43,34.022528,-118.281637,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:43,34.022573,-118.281746,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:43,34.022621,-118.281859,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:43,34.022673,-118.28195,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:43,34.022723,-118.28205,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:44,34.022761,-118.282149,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:44,34.022821,-118.282235,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:44,34.02287,-118.282334,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:44,34.022893,-118.282442,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:44,34.022935,-118.282544,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:44,34.022961,-118.282651,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:44,34.022996,-118.282761,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:44,34.023054,-118.282853,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:45,34.023091,-118.282956,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:45,34.023054,-118.283062,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:45,34.023024,-118.283177,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:45,34.023019,-118.283292,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:45,34.022987,-118.283402,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:45,34.022957,-118.283509,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:45,34.022918,-118.283629,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:45,34.022881,-118.283728,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:45,34.022818,-118.283807,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:46,34.022748,-118.283892,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:46,34.022658,-118.283918,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:46,34.022568,-118.283962,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:46,34.022478,-118.284019,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:46,34.022388,-118.284076,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:46,34.022305,-118.284129,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:46,34.022224,-118.284181,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:47,34.022142,-118.284234,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:47,34.022058,-118.284287,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:47,34.021978,-118.284339,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:47,34.021896,-118.284391,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:47,34.021815,-118.284443,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:47,34.021735,-118.284494,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:47,34.021665,-118.284565,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:47,34.02169,-118.284681,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:47,34.021666,-118.284794,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:48,34.021667,-118.284913,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:48,34.021619,-118.285015,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:48,34.021536,-118.285102,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:48,34.021494,-118.285199,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:48,34.021449,-118.285301,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:48,34.021395,-118.285402,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:48,34.021425,-118.285528,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:48,34.021463,-118.285628,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:49,34.021504,-118.285725,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:49,34.021495,-118.285849,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:49,34.021413,-118.285918,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:49,34.02131,-118.28599,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:49,34.021265,-118.286084,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:49,34.021186,-118.286137,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:49,34.021103,-118.286182,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:49,34.021012,-118.286242,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:49,34.020927,-118.286295,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:50,34.020853,-118.286361,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:50,34.020888,-118.286494,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:50,34.020935,-118.286602,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:50,34.020979,-118.286706,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:50,34.021011,-118.28683,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:50,34.021058,-118.286937,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:50,34.021097,-118.287048,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:50,34.02115,-118.287168,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:50,34.021192,-118.287264,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:51,34.021242,-118.287359,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:51,34.021279,-118.287461,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:51,34.021325,-118.287564,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:51,34.021378,-118.287663,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:51,34.021428,-118.287777,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:51,34.021472,-118.287879,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:51,34.021511,-118.28799,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:51,34.021555,-118.288089,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:52,34.02161,-118.288194,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:52,34.021658,-118.288301,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:52,34.021697,-118.288409,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:52,34.021672,-118.288514,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:52,34.021591,-118.288563,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:52,34.021668,-118.288492,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:53,34.021585,-118.288541,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:53,34.021495,-118.288879,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:54,34.021466,-118.288514,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:54,34.021413,-118.287814,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:54,34.021439,-118.288489,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:55,34.021351,-118.288461,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:55,34.021257,-118.288096,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:56,34.022118,-118.288172,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:56,34.021898,-118.287903,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:56,34.021714,-118.287792,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:56,34.021545,-118.288032,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:57,34.021545,-118.288032,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:57,34.02154,-118.287782,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:57,34.02165,-118.287727,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:57,34.021732,-118.287739,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:57,34.021905,-118.288064,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:57,34.021775,-118.287874,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:57,34.021627,-118.287716,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:57,34.021654,-118.287722,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:58,34.021685,-118.287943,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:59,34.021803,-118.287922,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:59,34.021896,-118.287986,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:59,34.021822,-118.287831,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:59,34.021784,-118.287754,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:59,34.021717,-118.287735,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:59,34.021792,-118.287737,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:59,34.021752,-118.287741,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:59,34.02175,-118.287718,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:59,34.021754,-118.287716,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,09:59,34.021843,-118.287869,04/18/2024,09:00,34.066429,-118.226755,30.0,54.0
04/18/2024,10:00,34.021867,-118.288017,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:01,34.021808,-118.287925,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:02,34.021766,-118.287787,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:02,34.021739,-118.287782,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:02,34.021765,-118.287771,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:02,34.021729,-118.287764,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:02,34.02175,-118.287745,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:02,34.021959,-118.287982,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:02,34.021774,-118.287754,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:02,34.021734,-118.287729,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:02,34.021703,-118.287663,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:03,34.021685,-118.287664,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:03,34.021749,-118.287715,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:03,34.021721,-118.287735,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:03,34.021782,-118.287766,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:03,34.021735,-118.287734,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:03,34.021681,-118.287737,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:03,34.021742,-118.287737,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:03,34.021713,-118.287742,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:03,34.02167,-118.28775,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:03,34.021593,-118.28768,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:04,34.021689,-118.287654,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:04,34.021694,-118.287718,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:04,34.021644,-118.287754,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:04,34.021698,-118.287753,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:04,34.021712,-118.287727,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:04,34.021689,-118.287709,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:04,34.021726,-118.287737,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:04,34.02177,-118.287743,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:04,34.021717,-118.287773,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:04,34.021688,-118.287725,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:05,34.021733,-118.287708,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:05,34.02169,-118.287701,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:05,34.021768,-118.287746,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:05,34.021704,-118.287721,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:05,34.021689,-118.287727,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:05,34.021685,-118.287756,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:05,34.021713,-118.287741,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:05,34.021677,-118.287758,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:05,34.021637,-118.28775,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:05,34.021663,-118.287729,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:06,34.021656,-118.28774,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:06,34.021698,-118.287759,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:06,34.021706,-118.287775,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:06,34.021706,-118.287781,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:06,34.021678,-118.287902,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:06,34.021775,-118.287916,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:06,34.021719,-118.287821,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:06,34.021822,-118.287956,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:07,34.021737,-118.287882,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:07,34.021797,-118.287882,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:07,34.021696,-118.287846,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:08,34.021821,-118.287935,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:08,34.021791,-118.288015,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:08,34.021787,-118.287988,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:08,34.02172,-118.28791,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:08,34.021821,-118.287902,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:14,34.021736,-118.287978,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:20,34.021692,-118.287869,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:22,34.021601,-118.288089,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:22,34.021526,-118.288153,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:22,34.021477,-118.288261,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:22,34.021528,-118.288403,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:23,34.021681,-118.288286,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:23,34.021717,-118.288181,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:24,34.021681,-118.288346,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:24,34.021552,-118.288376,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:24,34.021552,-118.288517,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:24,34.021549,-118.288665,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:24,34.021524,-118.288796,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:24,34.021566,-118.288897,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:28,34.021588,-118.289026,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:33,34.021757,-118.291177,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:34,34.021772,-118.291061,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:36,34.021694,-118.290571,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:36,34.021735,-118.291021,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:38,34.021624,-118.291007,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:39,34.021723,-118.29043,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
04/18/2024,10:39,34.021842,-118.290236,04/18/2024,10:00,34.066429,-118.226755,27.0,55.0
